Year,Country Name,Population Over 65
1961,Bhutan,2.42148285469585
1961,Botswana,4.23019552318671
1961,Central African Republic,4.33528577523089
1961,Canada,7.62381492776586
1961,Central Europe and the Baltics,7.437631007713368
1961,Switzerland,10.2785950925292
1961,Channel Islands,13.2641513653747
1961,Chile,3.40863942417853
1961,China,3.88207125531757
1961,Cote d'Ivoire,2.42708196773803
1961,Cameroon,3.93307467782979
1961,"Congo, Dem. Rep.",2.99163769835793
1961,"Congo, Rep.",3.56006766941214
1961,Colombia,2.83422955274314
1961,Comoros,3.59814315038196
1961,Cabo Verde,4.21852552687982
1961,Costa Rica,3.0373679168602
1961,Caribbean small states,4.173431270997301
1961,Cuba,4.29120724634523
1961,Curacao,4.23655297459706
1961,Cayman Islands,6.8418299133872
1961,Cyprus,5.92093552796408
1961,Czechia,9.63682666223773
1961,Germany,11.6846428045104
1961,Djibouti,2.37834209643137
1961,Dominica,5.44026175706088
1961,Denmark,10.7777195038211
1961,Dominican Republic,2.60672811613193
1961,Algeria,3.24458921615304
1961,East Asia & Pacific (excluding high income),3.651717236333033
1961,Early-demographic dividend,3.252615058643486
1961,East Asia & Pacific,3.879271460145039
1961,Europe & Central Asia (excluding high income),5.937980907289044
1961,Europe & Central Asia,8.494929250852252
1961,Ecuador,4.5234863883959
1961,"Egypt, Arab Rep.",3.68258308117366
1961,Euro area,10.28766601804471
1961,Eritrea,2.77493463563194
1961,Spain,8.3304221901635
1961,Estonia,10.7527116767564
1961,Ethiopia,2.79951220897264
1961,European Union,9.695122612421928
1961,Fragile and conflict affected situations,3.927409149912288
1961,Finland,7.43179492467488
1961,Fiji,3.24157204445078
1961,France,11.5978049140148
1961,Faroe Islands,8.03588222527671
1961,"Micronesia, Fed. Sts.",3.39273705447209
1961,Gabon,7.81500233470843
1961,United Kingdom,11.7590943668972
1961,Georgia,7.3140933757178
1961,Ghana,2.96800081366346
1961,Gibraltar,8.49278741741536
1961,Guinea,4.33254014102854
1961,"Gambia, The",2.69349277382437
1961,Guinea-Bissau,4.07351012476568
1961,Equatorial Guinea,5.57884723467645
1961,Greece,7.48984077427708
1961,Grenada,3.85008732319021
1961,Greenland,2.08576473052638
1961,Guatemala,2.21702206845777
1961,Guam,1.54675678897217
1961,Guyana,3.53478048914462
1961,High income,8.299154132186404
1961,"Hong Kong SAR, China",2.79607008579928
1961,Honduras,3.21311684071953
1961,Heavily indebted poor countries (HIPC),3.025060086372341
1961,Croatia,7.37795396960809
1961,Haiti,3.29367595738337
1961,Hungary,9.26561361534097
1961,IBRD only,3.929333507806047
1961,IDA & IBRD total,3.787351364905569
1961,IDA total,3.116560779236655
1961,IDA blend,3.137744120256407
1961,Indonesia,2.51562901177844
1961,IDA only,3.107241603019949
1961,Isle of Man,18.0409073084147
1961,India,3.33852609678285
1961,Not classified,
1961,Ireland,11.2696337742958
1961,"Iran, Islamic Rep.",4.01667506902768
1961,Iraq,3.49869547142123
1961,Iceland,8.15709716616154
1961,Israel,5.23181107520653
1961,Italy,9.65509768248777
1961,Jamaica,4.40373749335504
1961,Jordan,4.08983829485718
1961,Japan,5.84655698147887
1961,Kazakhstan,5.1025835384614
1961,Kenya,3.04359683889226
1961,Kyrgyz Republic,6.04708157503104
1961,Cambodia,2.71286021171862
1961,Kiribati,4.6199532313805
1961,St. Kitts and Nevis,5.10450269728103
1961,"Korea, Rep.",3.16830913667552
1961,Kuwait,2.23171635912697
1961,Latin America & Caribbean (excluding high income),3.190289800422236
1961,Lao PDR,2.72666248962172
1961,Lebanon,5.69682241454983
1961,Liberia,2.88528813060014
1961,Libya,4.19762942650557
1961,St. Lucia,3.88007337643932
1961,Latin America & Caribbean,3.246385464120257
1961,Least developed countries: UN classification,3.010168295160225
1961,Low income,3.028525544994426
1961,Liechtenstein,8.01328627776624
1961,Sri Lanka,4.10339645265394
1961,Lower middle income,3.322384640714877
1961,Low & middle income,3.578018853126552
1961,Lesotho,4.41103602416371
1961,Late-demographic dividend,4.232584726076017
1961,Lithuania,8.12782201227797
1961,Luxembourg,10.7729925207529
1961,Latvia,10.6597375216632
1961,"Macao SAR, China",5.32272116222313
1961,St. Martin (French part),3.88736890104879
1961,Morocco,2.84593132787457
1961,Monaco,19.4192046025296
1961,Moldova,5.0382058897155
1961,Madagascar,3.32704460359797
1961,Maldives,3.18674792267481
1961,Middle East & North Africa,3.72483557078486
1961,Mexico,2.73310708612731
1961,Marshall Islands,5.74282147315855
1961,Middle income,3.616365979065696
1961,North Macedonia,4.84393076692335
1961,Mali,2.71184468222454
1961,Malta,7.32419823574839
1961,Myanmar,3.52473227793393
1961,Middle East & North Africa (excluding high income),3.703383260952013
1961,Montenegro,6.47734431080705
1961,Mongolia,5.94163489085585
1961,Northern Mariana Islands,2.91272929405225
1961,Mozambique,3.06309378756436
1961,Mauritania,2.37275997099862
1961,Mauritius,3.09914819451604
1961,Malawi,3.00609548990805
1961,Malaysia,2.7612234393224
1961,North America,8.813174048078592
1961,Namibia,4.38973148069077
1961,New Caledonia,3.37005125967935
1961,Niger,1.17705341707864
1961,Nigeria,3.34872712810868
1961,Nicaragua,2.58302562932526
1961,Netherlands,9.14405983487931
1961,Norway,11.2364985421743
1961,Nepal,3.00646064594054
1961,Nauru,3.60322614433854
1961,New Zealand,8.59128543012915
1961,OECD members,8.316796717385708
1961,Oman,3.38832664787762
1961,Other small states,5.804365781234791
1961,Pakistan,2.43429542635849
1961,Panama,3.29976777559889
1961,Peru,3.68382291626442
1961,Philippines,2.19437477043814
1961,Palau,4.74097331240188
1961,Papua New Guinea,1.11061070759799
1961,Poland,5.96277042705097
1961,Pre-demographic dividend,3.107082353692572
1961,Puerto Rico,5.14047104516921
1961,"Korea, Dem. People's Rep.",3.34189051143164
1961,Portugal,7.99865599722424
1961,Paraguay,3.888826052172
1961,West Bank and Gaza,3.79910672340738
1961,Pacific island small states,3.292215674360425
1961,Post-demographic dividend,8.842895729190316
1961,French Polynesia,2.57156066928466
1961,Qatar,3.28629032258065
1961,Romania,6.98158514087708
1961,Russian Federation,6.10616421931908
1961,Rwanda,3.08678216249048
1961,South Asia,3.22256366252074
1961,Saudi Arabia,3.24296370272249
1961,Sudan,2.87165251042248
1961,Senegal,2.79557673420392
1961,Singapore,2.42546817914336
1961,Solomon Islands,2.89268920734438
1961,Sierra Leone,3.86899898946566
1961,El Salvador,3.22996457162608
1961,San Marino,9.95347659587935
1961,Somalia,3.19784123190158
1961,Serbia,6.67234152024986
1961,Sub-Saharan Africa (excluding high income),3.120263968840132
1961,South Sudan,2.86432332994258
1961,Sub-Saharan Africa,3.120774111926845
1961,Small states,5.171468835669637
1961,Sao Tome and Principe,3.71362243746953
1961,Suriname,5.32698169474377
1961,Slovak Republic,7.07664988906522
1961,Slovenia,7.69990228965942
1961,Sweden,11.9430010524603
1961,Eswatini,2.9107126681462
1961,Sint Maarten (Dutch part),7.77908738844923
1961,Seychelles,5.89455547116769
1961,Syrian Arab Republic,4.86027778622856
1961,Turks and Caicos Islands,5.22992083963355
1961,Chad,3.97553428376741
1961,East Asia & Pacific (IDA & IBRD countries),3.655933392887297
1961,Europe & Central Asia (IDA & IBRD countries),6.129524060835293
1961,Togo,3.47101133071438
1961,Thailand,2.80794985709666
1961,Tajikistan,4.25448292915337
1961,Turkmenistan,4.80252306166006
1961,Latin America & the Caribbean (IDA & IBRD countries),3.18783525838698
1961,Timor-Leste,2.49478477944588
1961,Middle East & North Africa (IDA & IBRD countries),3.703383260952013
1961,Tonga,3.09170010435498
1961,South Asia (IDA & IBRD),3.22256366252074
1961,Sub-Saharan Africa (IDA & IBRD countries),3.120774111926845
1961,Trinidad and Tobago,3.04404771628356
1961,Tunisia,3.88268594871391
1961,Turkiye,4.21478748860118
1961,Tuvalu,4.02797450424929
1961,Tanzania,2.41597717131896
1961,Uganda,2.10286119696653
1961,Ukraine,7.43958726137386
1961,Upper middle income,3.82966826315488
1961,Uruguay,8.21431868181837
1961,United States,8.93224971447274
1961,Uzbekistan,5.68509544406942
1961,St. Vincent and the Grenadines,3.89835739115751
1961,"Venezuela, RB",2.27362726129418
1961,British Virgin Islands,5.08432385338229
1961,Virgin Islands (U.S.),5.43843309908842
1961,Viet Nam,4.88364398410623
1961,Vanuatu,3.63844894325016
1961,World,4.989589663122245
1961,Samoa,2.80312738103484
1961,Kosovo,4.15291950631834
1961,"Yemen, Rep.",3.64153937451196
1961,South Africa,3.37780232889274
1961,Zambia,2.85985022217449
1961,Zimbabwe,3.38055794045468
1962,Aruba,2.90216619318182
1962,Africa Eastern and Southern,2.951534083758446
1962,Afghanistan,2.79283455010343
1962,Africa Western and Central,3.343164946642295
1962,Angola,3.15738191824735
1962,Albania,5.24681817686538
1962,Andorra,6.10229117806242
1962,Arab World,3.532026320221413
1962,United Arab Emirates,2.14355691084956
1962,Argentina,5.56655763139311
1962,Armenia,5.15630201301508
1962,American Samoa,2.50962531693117
1962,Antigua and Barbuda,4.15362210149035
1962,Australia,8.54165351356783
1962,Austria,12.6031635248028
1962,Azerbaijan,4.42489952014515
1962,Burundi,3.17568177500071
1962,Belgium,12.2827636791905
1962,Benin,5.77256097104476
1962,Burkina Faso,2.74054855689566
1962,Bangladesh,2.88712174487027
1962,Bulgaria,7.81301333300035
1962,Bahrain,2.62226162398452
1962,"Bahamas, The",3.570636418468
1962,Bosnia and Herzegovina,3.48281344345212
1962,Belarus,7.35896415215158
1962,Belize,4.20024572582828
1962,Bermuda,5.49056838345822
1962,Bolivia,4.88304191349148
1962,Brazil,2.59346205704839
1962,Barbados,4.58626670747883
1962,Brunei Darussalam,3.52102482449157
1962,Bhutan,2.41462239438131
1962,Botswana,4.13635686259627
1962,Central African Republic,4.30964614858196
1962,Canada,7.62927623809268
1962,Central Europe and the Baltics,7.615885531717312
1962,Switzerland,10.2774801496171
1962,Channel Islands,13.3178697428588
1962,Chile,3.47830328833169
1962,China,3.82381574602371
1962,Cote d'Ivoire,2.43817253690289
1962,Cameroon,3.95399897782583
1962,"Congo, Dem. Rep.",2.96667829600329
1962,"Congo, Rep.",3.57962584499293
1962,Colombia,2.81934572255238
1962,Comoros,3.6382244390002
1962,Cabo Verde,4.27430729230034
1962,Costa Rica,3.04436337179815
1962,Caribbean small states,4.203289192766591
1962,Cuba,4.30710488048292
1962,Curacao,4.28669837384671
1962,Cayman Islands,6.73044072429108
1962,Cyprus,6.13085871093188
1962,Czechia,9.87771295101584
1962,Germany,11.9031043730244
1962,Djibouti,2.40504700749333
1962,Dominica,5.45711097985168
1962,Denmark,10.9441336538807
1962,Dominican Republic,2.61415727185787
1962,Algeria,3.46784983234781
1962,East Asia & Pacific (excluding high income),3.614890565413126
1962,Early-demographic dividend,3.288160082295549
1962,East Asia & Pacific,3.85763138571293
1962,Europe & Central Asia (excluding high income),5.95018257965865
1962,Europe & Central Asia,8.597007419220951
1962,Ecuador,4.44823125126755
1962,"Egypt, Arab Rep.",3.72084389629994
1962,Euro area,10.44449412330013
1962,Eritrea,2.74380692055943
1962,Spain,8.45679148867584
1962,Estonia,10.7611926622757
1962,Ethiopia,2.77403289939186
1962,European Union,9.859892844922003
1962,Fragile and conflict affected situations,3.936063246285407
1962,Finland,7.53380016899945
1962,Fiji,3.10229214015536
1962,France,11.728358867558
1962,Faroe Islands,8.1285930841175
1962,"Micronesia, Fed. Sts.",3.37534483691242
1962,Gabon,7.82075999454873
1962,United Kingdom,11.8040630486116
1962,Georgia,7.18129138580769
1962,Ghana,3.12702431046525
1962,Gibraltar,8.55070505023201
1962,Guinea,4.26079989186469
1962,"Gambia, The",2.70240680689019
1962,Guinea-Bissau,4.08330138394569
1962,Equatorial Guinea,5.54647752652648
1962,Greece,7.72643631062755
1962,Grenada,3.82619974059663
1962,Greenland,2.15038245057007
1962,Guatemala,2.2326995929657
1962,Guam,1.53772585989002
1962,Guyana,3.52592657279534
1962,High income,8.399596473688426
1962,"Hong Kong SAR, China",2.74176819681114
1962,Honduras,3.20480902374792
1962,Heavily indebted poor countries (HIPC),3.02301199217692
1962,Croatia,7.507472360843
1962,Haiti,3.32779009862243
1962,Hungary,9.50269167054581
1962,IBRD only,3.937130329881775
1962,IDA & IBRD total,3.792413658179434
1962,IDA total,3.113702315883438
1962,IDA blend,3.146896717412623
1962,Indonesia,2.58232240991648
1962,IDA only,3.099091931573833
1962,Isle of Man,18.230364771607
1962,India,3.39509788498313
1962,Not classified,
1962,Ireland,11.2422039872569
1962,"Iran, Islamic Rep.",3.90914650783169
1962,Iraq,3.61488425418556
1962,Iceland,8.2373136047296
1962,Israel,5.36017101747657
1962,Italy,9.78878571877255
1962,Jamaica,4.54293395374712
1962,Jordan,3.97653724478486
1962,Japan,5.95342169223361
1962,Kazakhstan,4.9561044200682
1962,Kenya,2.90472995430884
1962,Kyrgyz Republic,5.82595571145789
1962,Cambodia,2.72902882252361
1962,Kiribati,4.46723255649646
1962,St. Kitts and Nevis,5.2138706034649
1962,"Korea, Rep.",3.21466204242597
1962,Kuwait,2.17665164482656
1962,Latin America & Caribbean (excluding high income),3.209204361042549
1962,Lao PDR,2.77353648876227
1962,Lebanon,5.56452932651333
1962,Liberia,2.88215338013214
1962,Libya,4.06680805938494
1962,St. Lucia,3.92518914343156
1962,Latin America & Caribbean,3.267897346448331
1962,Least developed countries: UN classification,3.00571837350475
1962,Low income,3.019213797295514
1962,Liechtenstein,8.00382099230012
1962,Sri Lanka,4.00151679553333
1962,Lower middle income,3.35492232682358
1962,Low & middle income,3.576043711952644
1962,Lesotho,4.35819494266223
1962,Late-demographic dividend,4.215120758816622
1962,Lithuania,8.24766457907399
1962,Luxembourg,10.8974930510259
1962,Latvia,10.6781424057811
1962,"Macao SAR, China",5.27024709028483
1962,St. Martin (French part),3.85464987850674
1962,Morocco,2.87354011842644
1962,Monaco,19.8201870598093
1962,Moldova,5.14920605345779
1962,Madagascar,3.33644153083045
1962,Maldives,3.17477714452725
1962,Middle East & North Africa,3.734932363248658
1962,Mexico,2.70191567037001
1962,Marshall Islands,5.67756267851476
1962,Middle income,3.615064921738772
1962,North Macedonia,4.81024389763305
1962,Mali,2.72094281780264
1962,Malta,7.47302856226465
1962,Myanmar,3.55170658575427
1962,Middle East & North Africa (excluding high income),3.71228828327108
1962,Montenegro,6.45650713244014
1962,Mongolia,6.19817589720422
1962,Northern Mariana Islands,2.87731019990301
1962,Mozambique,3.04956090684889
1962,Mauritania,2.44062106491775
1962,Mauritius,3.20159030278282
1962,Malawi,2.98651724447309
1962,Malaysia,2.73719935206577
1962,North America,8.88435900915065
1962,Namibia,4.38215275781596
1962,New Caledonia,3.32284507256822
1962,Niger,1.23373948720158
1962,Nigeria,3.36541184498544
1962,Nicaragua,2.56592504595551
1962,Netherlands,9.26408448288726
1962,Norway,11.4289275074124
1962,Nepal,3.03435966298632
1962,Nauru,3.31425128050618
1962,New Zealand,8.50280046932767
1962,OECD members,8.404119411589603
1962,Oman,3.39781903876961
1962,Other small states,5.834347766543249
1962,Pakistan,2.4578938578481
1962,Panama,3.30778607229476
1962,Peru,3.75239276109331
1962,Philippines,2.16740191733241
1962,Palau,4.67680996630246
1962,Papua New Guinea,1.10095020412686
1962,Poland,6.16364351126759
1962,Pre-demographic dividend,3.105598976713041
1962,Puerto Rico,5.32449522180379
1962,"Korea, Dem. People's Rep.",3.39148646331725
1962,Portugal,8.11921860442529
1962,Paraguay,3.86576150583084
1962,West Bank and Gaza,3.67984733257943
1962,Pacific island small states,3.206447584129358
1962,Post-demographic dividend,8.94453996418945
1962,French Polynesia,2.54866120797832
1962,Qatar,3.15927448717805
1962,Romania,7.12779309289203
1962,Russian Federation,6.18800094923543
1962,Rwanda,3.08922560243564
1962,South Asia,3.265472905960459
1962,Saudi Arabia,3.20840791778277
1962,Sudan,2.84048329033164
1962,Senegal,2.77215532410017
1962,Singapore,2.49997748631676
1962,Solomon Islands,2.90353691151223
1962,Sierra Leone,3.91355719999103
1962,El Salvador,3.21376547705754
1962,San Marino,9.78835161439827
1962,Somalia,3.2291269092039
1962,Serbia,6.79525958031098
1962,Sub-Saharan Africa (excluding high income),3.117916502045717
1962,South Sudan,2.81380071077417
1962,Sub-Saharan Africa,3.11841717063863
1962,Small states,5.185587946486731
1962,Sao Tome and Principe,3.84352148697813
1962,Suriname,5.45433091943983
1962,Slovak Republic,7.26572847095819
1962,Slovenia,7.82906665376671
1962,Sweden,12.1320999913443
1962,Eswatini,2.91754470197072
1962,Sint Maarten (Dutch part),6.93933823529412
1962,Seychelles,5.83516410358831
1962,Syrian Arab Republic,4.6913097307303
1962,Turks and Caicos Islands,5.2169284003194
1962,Chad,3.98033693181568
1962,East Asia & Pacific (IDA & IBRD countries),3.617960721972856
1962,Europe & Central Asia (IDA & IBRD countries),6.198716460481259
1962,Togo,3.39938700240831
1962,Thailand,2.80771699348057
1962,Tajikistan,4.24396343014151
1962,Turkmenistan,4.6719568537517
1962,Latin America & the Caribbean (IDA & IBRD countries),3.208267301377516
1962,Timor-Leste,2.47383089585489
1962,Middle East & North Africa (IDA & IBRD countries),3.71228828327108
